GeoID,BE_JFood_x,BE_Restaurant,BE_doctors,BE_pharmacy,BE_gym,BE_attraction,BE_TreeD,BE_LandMIX,BE_nodeD,BE_JFood_y,BE_HFood,BE_WalkVSDrive,BE_Transit,BE_Park,E_Advance,E_PreS,E_HighS,NE_Tem,NE_Ozone,NE_PM25,SE_Unemploy,SE_Income,SE_Cash,SE_Food,SE_Insurance,SE_Poverty,SE_English,OBESITY
36047007800,2.0,0.0,0.0,0.0,0.0,0.0,7.645689145503769,0.0,0.3462198858339631,41.0,11.25,0.3542258751063681,12.125,48.58878340754592,17.7,85.4,89.6,91.49341772151908,41.4646156862745,8.96876054794521,5.1,43792.0,0.5,35.7,81.9,15.4,45.7,27.8
36047009800,1.0,1.0,0.0,0.0,0.0,0.0,7.208643187103615,0.0,0.2411813705721238,40.625,12.75,0.3959020512269302,16.5,33.589659027276035,6.9,20.6,100.0,90.70856287425156,41.4577908496732,8.95439643835616,3.7,46250.0,1.4,36.4,82.1,34.3,57.2,24.9
36047010100,6.0,2.0,0.0,0.0,3.0,0.0,4.800585954543765,0.0,0.9113411838856886,52.55555555555556,6.055555555555555,0.3788134793994411,9.555555555555555,20.097816947920087,32.4,37.4,77.9,95.159827586207,41.446124183006496,9.018913150684932,3.8,75707.0,5.2,20.1,84.7,12.8,20.2,24.1
36047010200,1.0,1.0,0.0,0.0,0.0,0.0,6.451611221391576,0.0,0.1592990425036478,22.75,13.125,0.3830879792641934,13.5,47.993357058928666,18.6,38.0,100.0,90.19571428571432,41.4692117647059,8.93317150684931,3.2,56082.0,7.3,22.6,86.9,14.7,56.8,18.1
36047010400,0.0,10.0,0.0,2.0,0.0,0.0,4.331047592920777,0.0,0.3454209736665578,19.25,13.0,0.3545342638332475,15.125,38.1352908321694,15.6,40.7,100.0,92.64305882352951,41.4558222222222,8.91945424657534,5.3,44288.0,3.7,22.3,92.4,21.7,65.6,17.0
36047011000,1.0,1.0,0.0,0.0,0.0,0.0,3.537936892107892,0.0017235705796082,0.4358328055512501,16.181818181818183,11.272727272727272,0.3725927838291357,12.181818181818182,26.053010140872143,16.2,74.2,100.0,94.62159090909094,41.4548614379085,8.94531643835616,4.0,61042.0,2.7,36.1,87.7,22.5,34.9,24.2
36047012801,0.0,0.0,0.0,0.0,0.0,0.0,7.140760429577025,0.0231502637566553,1.7939841473440084,8.222222222222221,9.77777777777778,0.4481982791180858,11.0,38.267531377886186,28.9,100.0,100.0,92.87837209302327,41.49585686274511,8.89617095890411,4.7,38580.0,5.8,20.5,94.2,41.4,43.7,20.9
36047013700,5.0,15.0,5.0,1.0,2.0,0.0,7.0722662171413,0.0067044385053079,0.7710365424736667,101.0,16.0,0.3635804111143721,17.5,99.8352453905649,68.5,65.1,100.0,93.26017751479291,41.4393941176471,9.059771232876708,5.0,116438.0,4.0,15.0,97.9,12.5,2.4,21.0
36047013900,8.0,6.0,8.0,2.0,1.0,0.0,6.782316245583797,0.0,0.8010609738844088,97.625,14.625,0.3455019977121807,17.125,82.6619928951702,74.0,39.7,98.7,93.12724550898204,41.445677124183,9.04714684931507,3.0,143169.0,1.2,4.1,98.8,8.5,4.3,19.7
36047015300,8.0,4.0,2.0,2.0,0.0,0.0,7.719540044331774,0.0,0.3765629289914529,98.75,16.375,0.3533109679138386,17.625,255.69542911266896,78.4,84.8,100.0,92.27000000000002,41.4335464052288,9.04294684931507,2.9,138594.0,0.0,3.6,95.3,2.8,1.7,18.8
36047015500,6.0,5.0,0.0,1.0,1.0,0.0,8.193792230260346,0.0,0.3785910601443146,109.0,15.875,0.3962550580926556,20.125,245.9805213977023,81.7,75.6,94.1,91.56902439024395,41.4373888888889,9.05118904109589,2.5,163967.0,0.0,1.4,98.7,4.2,1.3,18.8
